,prediction
4269,0.5059505
4355,0.7365333
408,0.6794108
7435,0.838365
547,0.7193776
21522,0.6489703
12485,0.5820452
3421,0.68374074
10527,0.19078101
12613,0.8720411
673,0.45954192
6859,0.39140433
4229,0.6146052
13465,0.97987294
12029,0.57957286
9046,0.41527498
3369,0.52785224
3340,0.5970555
9940,0.5880316
11828,0.80330706
19138,0.5851912
12910,0.80505985
974,0.25069535
21573,0.59927046
18505,0.55023634
3843,0.5722777
1218,0.76171017
6364,0.867752
14987,0.887456
849,0.60748196
16122,0.61850286
16016,0.12036435
6945,0.7678339
7072,0.6094272
9700,0.9624461
18340,0.69745535
14977,0.7385741
18429,0.63521975
1727,0.66882724
861,0.66542864
11902,0.38670674
11985,0.9114624
6406,0.66596293
3860,0.5793026
7285,0.8100316
235,0.6468397
13436,0.24818572
17983,0.73663205
1388,0.68395925
9631,0.558375
7615,0.42541918
8938,0.21138258
3102,0.5893242
307,0.7270436
7274,0.18613452
19272,0.6621399
12443,0.28593072
358,0.5808545
7006,0.46696845
9075,0.90113014
13526,0.45599213
10183,0.40848687
9343,0.19945948
6987,0.22406676
209,0.5122194
10105,0.6039179
6215,0.32556522
3863,0.6062129
15643,0.763969
3820,0.5763781
16229,0.8074749
9228,0.5230274
7084,0.29282388
6237,0.8893336
13372,0.67038167
902,0.7327116
6592,0.7009088
15919,0.43706402
3096,0.39390457
16504,0.4048284
9977,0.07465771
6992,0.47018436
4398,0.6339529
9262,0.16644673
7389,0.9631542
381,0.7865508
3776,0.613936
11932,0.98159444
4582,0.47743943
15133,0.53283113
12155,0.76076514
4470,0.5291771
3214,0.71552753
3479,0.44953793
1626,0.73431635
9178,0.5192316
4617,0.58200413
3338,0.6047916
1202,0.6679471
608,0.6197597
3140,0.5370422
4144,0.65857744
12212,0.96644187
1542,0.8186454
8893,0.45737815
33,0.542457
11960,0.83085364
18548,0.3968203
9738,0.98746836
14883,0.81756693
6872,0.9884461
12458,0.6349953
19380,0.8125001
15452,0.361592
12391,0.54381496
7042,0.52449805
12206,0.88861805
13182,0.42394078
7532,0.35447377
3335,0.53005713
15108,0.8646917
15549,0.8994228
6063,0.4973951
15311,0.5159162
13159,0.27356184
4495,0.52907926
3982,0.57173604
3626,0.7428884
3232,0.4856471
3274,0.61021894
21454,0.68791676
12624,0.5285108
9291,0.8043073
15847,0.27211764
4281,0.66065043
15461,0.75704825
10090,0.9052526
13218,0.6171865
11842,0.6092284
16542,0.7975557
15101,0.9205287
4763,0.5153045
3473,0.21720017
12442,0.5069685
4703,0.5503873
16127,0.8934691
6666,0.6521838
18942,0.748929
9066,0.5751798
9715,0.69838303
20857,0.65685534
9741,0.9121097
1140,0.73111546
4179,0.56036365
4572,0.2398263
18957,0.72752494
4764,0.6654079
16398,0.7852463
7665,0.6027741
9798,0.7038718
19286,0.79151714
21407,0.62770665
3175,0.6398721
18849,0.7487459
3619,0.6623104
18474,0.8274454
21467,0.73591137
7612,0.39910376
1430,0.65471494
15671,0.6200444
6996,0.5473439
701,0.7057971
9987,0.12960427
6588,0.2504691
19431,0.85314465
3129,0.59360915
12121,0.2776133
1090,0.5752057
21383,0.5935303
7149,0.91862994
18011,0.3270324
13412,0.4064692
3149,0.5850623
12510,0.5127156
14998,0.8574278
18824,0.6118966
639,0.5860286
13622,0.56881034
4341,0.45274314
1697,0.7198167
82,0.6719386
3947,0.531422
16269,0.9187187
762,0.7831025
1627,0.73831356
7097,0.4528775
15740,0.67074674
9904,0.88912064
13329,0.6606282
7510,0.53854173
4383,0.4249038
3852,0.5713807
12080,0.8723489
3040,0.6038992
3654,0.5925908
157,0.80274093
10202,0.1254092
4531,0.61513484
4003,0.60914814
20766,0.65637785
6010,0.48374262
18327,0.7963921
10270,0.9803366
7440,0.49559984
20745,0.5706109
4284,0.27528742
3563,0.5936817
7462,0.46833885
16015,0.48091406
12274,0.35266373
6627,0.7304434
18281,0.8922478
19206,0.83511716
205,0.7826717
15226,0.8626455
8901,0.06564524
13018,0.96302485
8976,0.06839718
12461,0.34719297
9777,0.7074496
1480,0.6784816
19350,0.68761903
12002,0.228741
16544,0.8221661
16394,0.48426217
14894,0.88949776
9417,0.27826822
13202,0.3007374
4543,0.6146816
14997,0.22595243
1264,0.725037
4677,0.62570226
7205,0.47957057
6022,0.66056985
12432,0.6063227
19333,0.66848326
16438,0.37979588
19522,0.82623893
12902,0.28501946
9806,0.20900396
4628,0.38904887
13536,0.3867516
1161,0.6683058
634,0.5002204
13490,0.95428306
7264,0.49030232
15713,0.8472996
19314,0.7854818
21500,0.549273
12103,0.5922557
15829,0.24769418
15703,0.7481794
6656,0.3197117
160,0.63456184
94,0.6119421
12400,0.5248168
13428,0.56852484
780,0.74819005
16531,0.5462359
15857,0.7746064
12754,0.26558018
9070,0.22731993
9730,0.6458084
13571,0.84101254
13166,0.776561
12981,0.9798091
16005,0.5773816
9517,0.12396924
12868,0.21052048
4616,0.6022529
4669,0.5791853
9365,0.827939
12552,0.28575107
11851,0.5737007
18459,0.89310884
7211,0.558248
3247,0.5976538
11853,0.5240346
15186,0.83229244
7420,0.70870674
18287,0.67888695
19175,0.53551334
12783,0.3392721
18156,0.5296506
3997,0.55829585
21281,0.6447583
15099,0.7697601
4309,0.2605951
21490,0.65305525
6418,0.7674813
7708,0.7928668
65,0.7151171
12071,0.7505209
23,0.73960835
6050,0.9838674
1232,0.76217717
1428,0.5749363
15890,0.42286423
6866,0.768583
6655,0.8224832
9994,0.34664088
6910,0.8411246
10447,0.8098595
617,0.731172
13000,0.75665295
6779,0.8899299
12627,0.58954185
13057,0.78019446
15259,0.7027121
9430,0.9238068
16202,0.55184966
12320,0.41980496
688,0.6757648
3593,0.5952867
9854,0.14437617
3727,0.55470186
18686,0.89784896
12222,0.2886056
15418,0.82099915
18822,0.24487087
16561,0.88666004
9689,0.5199694
3567,0.553631
17928,0.6445272
9629,0.24238412
16626,0.7143673
12246,0.47235632
19120,0.56646454
16125,0.51982343
3313,0.5554072
15251,0.7104289
1566,0.66607875
16064,0.6606572
3266,0.67564756
9217,0.9573687
15751,0.83702654
18185,0.59736687
12655,0.67248315
15261,0.5041912
12479,0.82365423
19009,0.6507986
17890,0.67808855
4366,0.624223
3080,0.6702922
9817,0.3262196
20842,0.71956694
18596,0.8447946
18179,0.15704599
6312,0.7841049
3540,0.6067214
19158,0.8524838
15793,0.24148184
16447,0.7836914
19363,0.8656851
9366,0.571095
810,0.6579204
15608,0.6195588
13007,0.6484369
4685,0.6432372
812,0.6841124
6321,0.34005144
19544,0.6492372
18738,0.65638393
12183,0.20122483
9234,0.10859892
9643,0.5956071
4381,0.55699015
3223,0.53270036
10578,0.94084615
15025,0.30219203
1582,0.8008002
21355,0.4910119
12936,0.35650444
21609,0.668337
1446,0.74396527
11939,0.7954228
7074,0.4625062
7163,0.4949363
3526,0.51870215
15130,0.6074116
6649,0.2523441
3928,0.5309837
19172,0.6548486
13610,0.4732704
11873,0.797506
21460,0.5270057
11869,0.57728267
15262,0.41584462
1562,0.39270407
15899,0.7824293
7683,0.62777096
15260,0.4887312
12180,0.38213632
9910,0.5671984
19266,0.8715798
6793,0.2606184
9943,0.1913769
12449,0.72215104
12809,0.3658043
3132,0.52270275
15901,0.62518036
9703,0.16241936
12889,0.5050856
19400,0.3678326
17957,0.40597314
13466,0.524421
20913,0.57806295
9039,0.6096572
7684,0.91135925
4585,0.60769683
12350,0.95067394
15852,0.6523804
4668,0.46517393
13302,0.5364816
13147,0.9559272
941,0.8476954
6324,0.3170549
16508,0.86189514
15357,0.5542437
3818,0.57113165
16190,0.9604045
16057,0.55138457
17900,0.65375787
3965,0.6944332
9301,0.98727757
18871,0.6444185
680,0.69964045
3301,0.5471363
9785,0.24869671
10478,0.17309918
7506,0.4651925
10054,0.93372864
14930,0.88568485
815,0.8373348
6969,0.8216289
9145,0.68427473
12648,0.32599497
19343,0.8211057
19070,0.27717462
7262,0.23629116
20806,0.62132967
9040,0.94411415
7026,0.84291977
8958,0.12994058
6002,0.5721098
15404,0.8917494
18901,0.813126
7111,0.91631335
17946,0.56942457
18945,0.87752396
6870,0.63199544
16326,0.11846702
16480,0.40061563
4361,0.6912417
13071,0.8437225
3746,0.6578422
21425,0.6667458
3914,0.55702204
7256,0.9890849
9010,0.36896062
9549,0.3056474
21575,0.57272667
116,0.3201372
21132,0.6125537
1135,0.80993706
8874,0.15507708
15217,0.43451998
7564,0.52107334
3220,0.5688525
14904,0.8849812
6717,0.79789937
18873,0.6346639
3752,0.542612
12649,0.83502036
740,0.68852705
10397,0.9694541
7065,0.8654568
7112,0.25576773
16488,0.93275696
1184,0.7676046
13049,0.37927264
12202,0.34800097
16462,0.6512788
12223,0.52965796
16446,0.85636944
144,0.76169
3995,0.5313616
21324,0.6288202
14978,0.97933793
21171,0.7455733
15160,0.6727628
12488,0.44713002
4297,0.6435691
748,0.76841253
9660,0.90752405
6727,0.93777066
497,0.698415
13139,0.83273447
20778,0.61966664
681,0.6912174
1667,0.68385196
7060,0.48632893
9659,0.71028185
16309,0.5381643
9961,0.5869978
13225,0.4568149
3152,0.62870497
11959,0.6685736
6381,0.957878
15306,0.75175375
12410,0.36282536
4007,0.5409984
7646,0.31177306
21157,0.64948845
9233,0.29145426
9989,0.24226506
12673,0.88021433
21272,0.6185086
15120,0.5310054
13355,0.96953773
10599,0.8349257
13040,0.4566561
17880,0.5482077
19459,0.78634894
13174,0.2583169
18251,0.5562046
20974,0.638084
16195,0.5445678
12854,0.60572886
7095,0.44444746
10307,0.7963106
13553,0.9207222
20836,0.60912377
8914,0.9714446
9490,0.113525905
4272,0.62748057
9932,0.5467455
10494,0.38587648
851,0.75791883
10409,0.9635539
697,0.7309613
17975,0.8268424
3703,0.5135219
9979,0.57914734
9495,0.22056846
13502,0.87971824
12201,0.7266796
11943,0.5833487
10099,0.28271723
19405,0.52631307
4630,0.548438
4073,0.63371265
704,0.55765635
16178,0.7397368
15436,0.9361756
21385,0.685845
3422,0.4728841
21405,0.60029024
7377,0.7353855
15787,0.9098063
9852,0.75264955
18268,0.24100874
4239,0.5321629
6101,0.6301191
12091,0.7090042
9897,0.21195751
6648,0.6569925
4649,0.65345347
7167,0.9242372
554,0.6909071
4667,0.5819815
12354,0.5669461
10372,0.9782548
3713,0.6533471
15373,0.9756925
7106,0.57206017
3968,0.550088
3998,0.57105255
15380,0.79106534
3721,0.6170894
9038,0.1963538
6700,0.6538962
18896,0.6228519
63,0.6187556
19384,0.34960416
10432,0.404919
9737,0.47211483
7592,0.46132746
3634,0.4903843
13063,0.25956756
3419,0.56636393
21386,0.74746335
7280,0.8539703
6712,0.9214356
12418,0.6071245
1702,0.6138929
7212,0.9839806
12509,0.7680117
18898,0.8133591
16228,0.66726935
3120,0.5672188
15131,0.61189586
15596,0.72207224
9151,0.17011864
10151,0.79886496
6575,0.94779444
13104,0.60039335
17864,0.5095363
9506,0.4828824
275,0.79585147
14974,0.64509416
759,0.79550445
18252,0.66420114
3037,0.6731017
12316,0.43494895
12339,0.5743497
20718,0.59406614
19373,0.32240328
4721,0.64682215
115,0.67542493
12747,0.71967536
12684,0.43111122
1670,0.72320914
18054,0.5120967
12608,0.97827667
12072,0.97700703
21329,0.626506
9626,0.12630579
3469,0.63479394
423,0.76732844
12590,0.75929326
3071,0.5444534
14962,0.51535845
9663,0.43806046
4650,0.49705404
9298,0.6665729
16457,0.8927372
18151,0.7095717
1404,0.789053
1294,0.746021
15002,0.47855982
13263,0.8853687
18792,0.6993114
3859,0.5501673
3321,0.65124714
11929,0.78234893
1630,0.77109057
21351,0.48364267
15305,0.7265106
21446,0.6520066
1550,0.68678313
12431,0.3462565
4424,0.25596917
19076,0.67453307
11890,0.4656809
18998,0.6000229
6091,0.84579676
17873,0.76437134
6526,0.3193827
1041,0.45446444
21246,0.5263491
18929,0.6462165
21559,0.65878963
9793,0.34356454
4044,0.6723839
21483,0.611701
19160,0.7524144
15574,0.9642465
1733,0.654214
1604,0.6718989
8969,0.83413756
8910,0.3207265
19122,0.37515298
19139,0.5775439
18435,0.77279425
10294,0.4569751
18389,0.7916159
15143,0.41964534
7008,0.7235782
20775,0.6009162
15605,0.6931306
16318,0.652367
13118,0.5559705
14954,0.6217747
19010,0.2193522
4697,0.60986984
15008,0.80078226
4776,0.5567625
10060,0.6203205
1134,0.5707406
10074,0.17149056
9678,0.15275742
21611,0.7029734
6573,0.39809406
9487,0.59325653
515,0.61397547
16287,0.73838943
13555,0.71334994
1021,0.7032599
14837,0.40640298
18312,0.869114
17940,0.41238132
382,0.66490805
10626,0.6530898
346,0.7564486
391,0.80226594
18303,0.78875184
10632,0.09068855
1288,0.79334766
14950,0.85320836
3758,0.5332999
10512,0.44653678
19292,0.7804343
12197,0.48792887
10555,0.60846335
9503,0.84929776
7515,0.9200079
10188,0.6397471
201,0.7762874
13110,0.8620363
15416,0.91754454
8904,0.6960256
6548,0.32478592
12974,0.3577523
12427,0.45762548
980,0.7685445
3028,0.684536
951,0.7221746
3805,0.36571875
12070,0.5382595
18207,0.6567198
19517,0.6851593
15796,0.83731496
10187,0.71100044
9083,0.72705907
977,0.621867
6471,0.4138009
3388,0.49970984
6261,0.43495354
6167,0.3002776
435,0.7478805
19011,0.5502392
4271,0.5906468
15046,0.95997334
6408,0.9887883
21064,0.5653439
592,0.7131897
16562,0.9533159
15856,0.8371247
15862,0.556262
693,0.61597794
3439,0.52428764
9588,0.59348327
87,0.78344834
10485,0.5678948
7556,0.4843847
12694,0.93331385
10620,0.764621
4665,0.4364751
18904,0.6450302
20772,0.5203646
10044,0.085448146
3007,0.5426994
15707,0.9404045
12038,0.67708766
16353,0.35525155
4732,0.6148686
13545,0.46559313
3934,0.6452369
16215,0.47202918
19196,0.82563543
7451,0.26406056
9437,0.24245572
13134,0.49571452
19342,0.8383502
13573,0.56074667
12,0.74513185
18944,0.6059734
12522,0.7804865
15888,0.90052205
1152,0.6716454
7284,0.93570894
16213,0.62028694
13219,0.5287788
21029,0.6361288
18406,0.68390226
4359,0.557769
16467,0.5739467
10437,0.07539041
14941,0.8297756
6856,0.3822812
12448,0.77274865
3320,0.60658926
3802,0.64418393
824,0.7052101
4023,0.58268285
742,0.7200475
8870,0.33689937
19025,0.5450835
3571,0.5710314
18856,0.41001067
9416,0.6738822
15004,0.7566417
1628,0.7880682
3354,0.47049326
7413,0.91823083
8948,0.8653548
13184,0.61800027
16460,0.706876
6845,0.9610439
1133,0.8100579
7322,0.22086783
9007,0.8687524
3212,0.60849565
758,0.6788719
18232,0.78113806
21223,0.6320261
817,0.78854024
3898,0.59672743
18990,0.7263816
1325,0.78972757
16426,0.91905326
1592,0.19085476
14943,0.87021095
7667,0.5388755
7378,0.66184115
14841,0.7039075
18433,0.8437704
12056,0.7383871
1362,0.78103846
9640,0.47417054
6792,0.6746088
18177,0.54996526
4729,0.58709824
3151,0.58385
18843,0.84615344
10356,0.58430046
9305,0.16586494
10469,0.23857418
3677,0.6197659
416,0.57930565
256,0.70845336
16192,0.2580851
13160,0.9592045
11934,0.66421795
426,0.75082374
9565,0.12455833
18094,0.769664
272,0.7412113
19386,0.8845475
4230,0.64992756
1229,0.748397
10344,0.7855951
20919,0.53568715
3642,0.55967164
15018,0.47504196
283,0.5703007
3621,0.59441334
6147,0.36696324
6614,0.22370923
3960,0.56364876
7464,0.93170387
109,0.6566181
4077,0.5097022
458,0.6624812
118,0.79317284
8918,0.44410342
6258,0.21946497
12718,0.2903608
3434,0.43929827
9698,0.49703637
10291,0.4734158
12658,0.45052752
30,0.61893904
6049,0.35422197
15532,0.37351155
10045,0.41970497
7299,0.30499008
12636,0.24425688
18629,0.5852652
7365,0.48463783
13370,0.32532883
18154,0.48900232
3281,0.6452591
19213,0.49172866
1209,0.679902
12186,0.56363183
621,0.5099196
581,0.7510747
13350,0.727773
12849,0.37310714
12403,0.9273273
9058,0.9538497
7645,0.61596954
6143,0.744052
7473,0.712054
9147,0.5869406
18494,0.8734214
9995,0.72477543
20764,0.5455891
6310,0.7099594
3393,0.4416312
779,0.7102183
13061,0.2791348
16548,0.48920262
13537,0.63757783
4599,0.49715662
1746,0.68255585
20909,0.6223064
11860,0.6879171
12213,0.6860933
15690,0.6263237
12986,0.84596306
4315,0.54112744
11982,0.46691942
21177,0.6425611
7058,0.3301061
15052,0.8209915
1171,0.8187511
20736,0.66250557
6991,0.5058727
7260,0.40309623
10595,0.9759226
10543,0.37506145
7025,0.5827131
13348,0.5399626
4586,0.6809655
9684,0.2836018
13142,0.27013585
6578,0.6639398
7689,0.9693635
12829,0.29625577
1010,0.6113859
15050,0.5822659
9674,0.9802005
10267,0.8401867
7315,0.9869674
6196,0.28059036
13566,0.8430122
3941,0.52264065
15786,0.8176984
21563,0.6880376
7172,0.49650717
15342,0.67746294
15223,0.56801915
19476,0.7170319
1456,0.75755376
15930,0.89037627
19493,0.26612514
12027,0.48672885
4698,0.7079275
3983,0.70980346
13224,0.31383163
3549,0.5980047
15915,0.71983063
9571,0.92651606
15322,0.49469393
12478,0.95182586
12428,0.4540616
3803,0.47298414
9990,0.54532003
16300,0.818846
19082,0.3997556
4256,0.5220648
21617,0.736012
15364,0.7164161
14908,0.6312187
1255,0.7862948
20723,0.68336445
12382,0.32803985
12074,0.3727986
15092,0.8166584
15254,0.37574157
12481,0.72984
4131,0.7012539
11956,0.4771812
14902,0.95779467
20774,0.6664175
6458,0.3444995
10321,0.7790571
705,0.6876304
15819,0.7136669
11979,0.9647275
20871,0.3384363
1668,0.76450086
15209,0.80181354
4550,0.51745844
20901,0.6911897
13156,0.8578635
9814,0.19545342
16459,0.5167696
685,0.7342973
18584,0.8386614
12803,0.7063996
14887,0.7667542
12941,0.7539387
19176,0.8388831
1106,0.7783599
7437,0.94252384
904,0.64102185
6754,0.31737357
18378,0.7520432
765,0.61825305
16609,0.16113879
10141,0.72254926
6034,0.688679
18936,0.6886749
13100,0.52664304
9749,0.14693493
19164,0.74092054
21451,0.7152504
16123,0.9235243
1440,0.8020529
9220,0.9407768
1269,0.8064189
15718,0.87166584
9461,0.17826436
766,0.6275385
11834,0.9769577
11836,0.72916836
9776,0.32711777
9627,0.8670198
18428,0.74730796
207,0.65105885
4676,0.52872264
4273,0.5131745
4231,0.46254608
15462,0.78464514
15679,0.6131235
18772,0.7239625
3017,0.6980371
10352,0.27596664
10121,0.9433387
3782,0.6132936
16273,0.6093153
13207,0.7206009
4259,0.6800304
788,0.63428104
10162,0.69516885
1605,0.66712254
642,0.7623744
643,0.7438499
8936,0.274885
16233,0.32320622
19287,0.45476812
7454,0.4493504
16119,0.8601242
19132,0.3880099
16063,0.26484767
21098,0.70854926
16516,0.5118201
7052,0.512214
12086,0.9193781
15216,0.62569344
15048,0.47730133
12550,0.57308435
4234,0.50039357
11866,0.9583711
266,0.77091604
19058,0.5909337
7154,0.7313524
12018,0.96190166
20977,0.5994395
3435,0.44489217
6267,0.97745025
18683,0.59979457
12738,0.931835
7588,0.8388207
1629,0.7147918
1114,0.7187386
18910,0.8673824
6104,0.2267768
15572,0.85671794
9094,0.17454663
18903,0.46851733
10257,0.97150856
4064,0.528623
6024,0.3811231
6995,0.5474425
16187,0.25449648
1121,0.2003237
3919,0.62382823
21158,0.6350051
9595,0.90512735
13128,0.59262115
1534,0.7206229
15848,0.9711827
6374,0.80012697
957,0.7449108
6371,0.96581227
15094,0.8467191
7617,0.34272197
13273,0.5167829
10214,0.85835534
21023,0.6513735
1777,0.767056
19321,0.64378524
18335,0.7577064
18660,0.6953244
12856,0.8720974
12311,0.2870024
9779,0.14583996
12198,0.44546327
13299,0.57703316
148,0.69030434
19313,0.8383496
9993,0.41778168
3250,0.29007626
6554,0.87969106
3209,0.48900044
9844,0.38447642
7054,0.89016163
7168,0.41278067
3644,0.55826473
3531,0.6712117
18196,0.5705347
9531,0.17897123
13581,0.67515016
12168,0.9013167
18586,0.4392014
10230,0.2085055
18267,0.40272504
13051,0.98733693
6390,0.6504073
17977,0.49627033
1531,0.69106156
9976,0.8319577
1017,0.67490375
6476,0.91421634
1357,0.7554982
18206,0.61275685
7309,0.9396794
20881,0.60668623
17876,0.81851935
12984,0.70759326
10311,0.20873871
15105,0.8121426
7534,0.97776127
4071,0.56662
13265,0.46077177
19174,0.7479294
12582,0.6551134
13491,0.33184636
754,0.75565517
15494,0.97531825
13353,0.2894742
4651,0.5212307
16239,0.5670629
16490,0.76112497
5989,0.49227187
1040,0.51490116
12971,0.46129078
10290,0.40315834
20877,0.63946575
15632,0.24802405
3950,0.5756118
6394,0.2115076
1208,0.5037408
21626,0.58465725
1511,0.65705943
7298,0.6166267
897,0.8113396
16181,0.83461976
9692,0.16848372
10638,0.36217457
12031,0.8402807
15911,0.14994903
449,0.21871892
18718,0.40251634
992,0.36109537
12338,0.5571198
9418,0.31371158
21258,0.5400903
18,0.67878056
6348,0.4798416
373,0.69867676
19454,0.32201055
10623,0.62763286
19166,0.68823075
17931,0.83526
9669,0.98877454
16532,0.8899899
7599,0.9695496
15022,0.7919127
9202,0.121109754
2997,0.543138
19054,0.6999339
10004,0.95448405
10140,0.20851861
12600,0.54396063
6596,0.6314987
12281,0.7702113
15954,0.48902205
3363,0.44429943
1063,0.7838174
518,0.6832913
15648,0.73691773
19489,0.5846025
4015,0.63121355
18412,0.6445152
19246,0.50139225
130,0.80170095
6467,0.3421133
3376,0.6139423
18509,0.40753147
15870,0.7969079
18624,0.82942873
7394,0.5181541
440,0.6223274
9164,0.9025562
4652,0.67565745
13613,0.43903682
19477,0.70827127
12905,0.6562866
12245,0.46599266
12885,0.45025542
10276,0.57035315
179,0.67065114
15010,0.29936355
6544,0.65848917
3794,0.6134666
19024,0.48134282
3695,0.52970827
9100,0.40329358
3164,0.5039394
7478,0.98824304
12048,0.43730918
818,0.62072575
7152,0.48972213
16598,0.96551013
9821,0.9678487
72,0.7965308
4388,0.6692016
6927,0.37133443
760,0.6817336
541,0.703213
20971,0.7789467
3521,0.5927043
528,0.5409534
3938,0.553253
16249,0.9773227
19396,0.8047945
15136,0.8030659
10336,0.67477995
7204,0.8667736
16174,0.71221
16328,0.218928
778,0.7523902
322,0.6347783
17930,0.7514013
13311,0.45158634
15964,0.7089492
4417,0.6891065
